,Playlist Name,Track Name,Artists,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration (ms),Time Signature,mbti
164,INFJ Playlist!!,I Can't Handle Change,Roar,0.247,0.438,5,-8.478,1,0.0358,0.0447,0.000867,0.111,0.39,185.711,198213,3,infj
165,INFJ Playlist!!,Baby Hotline,Jack Stauber's Micropop,0.74,0.357,0,-9.921,1,0.0352,0.377,0.047,0.328,0.453,119.973,291318,4,infj
166,INFJ Playlist!!,moment,Vierre Cloud,0.544,0.855,6,-7.461,1,0.093,0.0426,0.157,0.167,0.517,171.349,129543,4,infj
167,INFJ Playlist!!,Dark Red,Steve Lacy,0.603,0.783,6,-4.023,1,0.062,0.449,7.96e-06,0.119,0.775,172.041,173104,4,infj
168,INFJ Playlist!!,Cake,Melanie Martinez,0.518,0.655,8,-6.255,1,0.0826,0.381,0.0,0.271,0.29,156.992,199682,4,infj
169,INFJ Playlist!!,Rät,Penelope Scott,0.609,0.449,5,-13.291,0,0.249,0.326,0.000115,0.147,0.309,143.854,194165,4,infj
170,INFJ Playlist!!,You Get Me So High,The Neighbourhood,0.551,0.881,7,-6.099,0,0.0542,0.186,0.0791,0.152,0.387,88.036,153000,4,infj
171,INFJ Playlist!!,all I want is you,"Rebzyyx, hoshie star",0.46,0.999,11,-1.307,1,0.325,0.112,0.0,0.245,0.779,145.911,151415,4,infj
172,INFJ Playlist!!,Emo Boy,Ayesha Erotica,0.452,0.685,11,-11.623,0,0.28,0.00613,0.0,0.261,0.588,133.965,154096,4,infj
173,INFJ Playlist!!,YKWIM?,Yot Club,0.372,0.537,9,-7.623,1,0.0305,0.937,0.873,0.287,0.228,123.735,212750,3,infj
174,INFJ Playlist!!,"Sex, Drugs, Etc.",Beach Weather,0.572,0.839,4,-5.083,0,0.0377,0.013,0.00976,0.522,0.465,143.969,196784,4,infj
175,INFJ Playlist!!,bad idea!,girl in red,0.511,0.806,1,-6.093,1,0.0481,0.03,0.0465,0.252,0.41,162.04,219638,4,infj
176,INFJ Playlist!!,Verbatim,Mother Mother,0.827,0.58,7,-6.809,1,0.327,0.309,0.0,0.148,0.492,78.011,168320,4,infj
177,INFJ Playlist!!,Leni (Crystal Castles vs GoodBooks),"GoodBooks, Crystal Castles",0.642,0.641,6,-6.619,0,0.0312,0.0627,0.00289,0.0627,0.55,119.938,256400,4,infj
178,INFJ Playlist!!,Devil Town,Cavetown,0.576,0.759,3,-8.165,1,0.0599,0.12,0.0,0.121,0.501,99.969,179955,4,infj
179,INFJ Playlist!!,Rhinestone Eyes,Gorillaz,0.676,0.703,8,-5.815,0,0.0302,0.0869,0.000687,0.0463,0.852,92.761,200173,4,infj
180,INFJ Playlist!!,Bubble Pop Electric,"Gwen Stefani, Johnny Vulture",0.566,0.976,1,-3.866,1,0.262,0.000527,0.00265,0.114,0.354,193.979,222360,4,infj
181,INFJ Playlist!!,Michelle,Sir Chloe,0.366,0.439,4,-5.238,1,0.0298,0.0781,1.92e-05,0.108,0.11,115.94,214088,3,infj
182,INFJ Playlist!!,Romantic Lover,Eyedress,0.658,0.447,9,-9.299,0,0.0869,0.701,0.924,0.198,0.538,184.316,86739,4,infj
183,INFJ Playlist!!,Problems,Mother Mother,0.629,0.85,1,-3.653,1,0.0261,0.00802,0.0284,0.155,0.526,104.033,207533,4,infj
184,INFJ Playlist!!,Treehouse,"Alex G, Emily Yacina",0.612,0.196,7,-19.489,0,0.0359,0.706,0.319,0.111,0.142,73.489,158801,4,infj
185,INFJ Playlist!!,Oh Ana,Mother Mother,0.512,0.525,5,-7.152,1,0.0429,0.672,1.66e-05,0.112,0.337,128.054,197080,4,infj
186,INFJ Playlist!!,Are You Satisfied?,MARINA,0.669,0.712,0,-4.992,1,0.0412,0.303,0.0,0.0755,0.843,124.009,198960,4,infj
187,INFJ Playlist!!,The Perfect Girl,Mareux,0.485,0.89,8,-5.992,0,0.0911,0.000872,0.818,0.102,0.258,128.881,194423,4,infj
188,INFJ Playlist!!,Young,Vacations,0.498,0.81,7,-4.065,1,0.0263,0.00392,0.00717,0.0635,0.594,79.935,189160,4,infj
189,INFJ Playlist!!,Never,"Mag.Lo, O Super",0.519,0.637,9,-7.215,0,0.113,0.834,0.517,0.114,0.114,110.174,384116,3,infj
190,INFJ Playlist!!,Unfair,The Neighbourhood,0.477,0.572,8,-7.328,1,0.0319,0.00708,0.784,0.144,0.0414,194.033,146867,4,infj
191,INFJ Playlist!!,Hey Kids,"Molina, Late Verlane",0.581,0.533,4,-8.433,0,0.0274,0.0217,0.00539,0.259,0.466,87.017,233375,4,infj
192,INFJ Playlist!!,She's My Collar (feat. Kali Uchis),"Gorillaz, Kali Uchis",0.726,0.815,11,-5.886,1,0.0313,0.00799,0.081,0.112,0.462,140.158,209560,4,infj
193,INFJ Playlist!!,Juliet,Cavetown,0.546,0.586,6,-8.488,1,0.0313,0.00346,0.00114,0.0562,0.364,131.778,278991,4,infj
194,INFJ Playlist!!,Fahrradsattel,Pisse,0.676,0.937,2,-7.756,1,0.0754,0.264,0.742,0.698,0.655,120.161,109049,4,infj
195,INFJ Playlist!!,stargirl interlude (sped up),"accelerate, creamy, 11:11 Music Group",0.714,0.538,1,-11.664,0,0.166,0.58,0.0066,0.107,0.45,107.108,98665,4,infj
196,INFJ Playlist!!,Don’t Blame Me,Taylor Swift,0.615,0.534,9,-6.719,0,0.0386,0.106,1.76e-05,0.0607,0.193,135.917,236413,4,infj
197,INFJ Playlist!!,Sea of Love,Cat Power,0.585,0.0859,6,-11.478,0,0.0484,0.94,0.0,0.16,0.12,78.54,139467,4,infj
198,INFJ Playlist!!,Fourth of July,Sufjan Stevens,0.435,0.104,6,-22.39,0,0.0445,0.973,0.33,0.119,0.162,120.484,279316,4,infj
199,INFJ Playlist!!,Poker Face,Lady Gaga,0.851,0.806,4,-4.62,1,0.0787,0.118,1.64e-06,0.121,0.787,118.999,237200,4,infj
200,INFJ Playlist!!,Born This Way,Lady Gaga,0.587,0.828,11,-5.108,1,0.161,0.00327,0.0,0.331,0.494,123.907,260253,4,infj
201,INFJ Playlist!!,YKWIM? {slow//reverb},"Ryan Celsius Sounds, slow//reverb",0.472,0.468,3,-12.875,0,0.0385,0.938,0.876,0.334,0.375,113.452,232040,3,infj
202,INFJ Playlist!!,hesitation,Andrew Garden,0.538,0.827,8,-8.091,0,0.0329,0.0138,0.0,0.811,0.621,82.042,177805,4,infj
203,INFJ Playlist!!,Cupid,Jack Stauber's Micropop,0.572,0.514,3,-6.607,1,0.0254,0.942,0.814,0.415,0.442,82.841,220245,4,infj
204,INFJ Playlist!!,7 Weeks & 3 Days,yungatita,0.613,0.734,11,-8.833,0,0.0278,0.237,0.136,0.227,0.662,129.97,194000,4,infj
205,INFJ Playlist!!,Tea Errors,Jack Stauber's Micropop,0.654,0.531,0,-6.378,1,0.0408,0.732,0.0304,0.293,0.744,95.029,230019,4,infj
206,INFJ Playlist!!,ぽっかんカラー,Kikuo,0.741,0.948,5,-3.223,0,0.0415,0.287,1.51e-06,0.161,0.932,140.042,202000,4,infj
207,INFJ Playlist!!,O Green World,Gorillaz,0.672,0.768,0,-7.718,1,0.0347,0.00201,0.905,0.136,0.858,122.583,275000,4,infj
208,INFJ Playlist!!,Go Kitty Go,dancing cats,0.891,0.942,10,-11.671,1,0.334,0.611,0.0415,0.186,0.567,135.035,77694,4,infj
209,INFJ Playlist!!,Japan,Yot Club,0.667,0.73,5,-8.411,1,0.0457,0.137,0.911,0.0706,0.375,165.834,174000,4,infj
210,INFJ Playlist!!,J Song,60 juno,0.446,0.909,9,-5.433,0,0.0614,0.00246,0.601,0.0575,0.511,155.092,178873,4,infj
211,INFJ Playlist!!,Too Good At Goodbyes,Sam Smith,0.681,0.372,5,-8.237,1,0.0432,0.64,0.0,0.169,0.476,91.873,201000,4,infj
212,INFJ Playlist!!,She Likes Another Boy,Oscar Lang,0.703,0.191,1,-14.078,0,0.0287,0.922,0.865,0.114,0.327,61.932,207827,4,infj
213,INFJ Playlist!!,She Knows (feat. Amber Coffman & Cults),"J. Cole, Cults, Amber Coffman",0.766,0.74,1,-10.363,1,0.0807,0.0193,0.0784,0.229,0.183,118.008,296520,4,infj
214,INFJ Playlist!!,Running Away (Time),"VANO 3000, BADBADNOTGOOD, Samuel T. Herring",0.599,0.701,7,-11.667,1,0.0388,0.652,0.766,0.117,0.905,94.086,92267,4,infj
215,INFJ Playlist!!,Soundtrack for Your Backseat,sundiver ca,0.605,0.666,10,-8.736,0,0.0272,0.176,0.358,0.143,0.55,76.003,162434,4,infj
216,INFJ Playlist!!,Middy Titty,Paulie Leparik,0.58,0.633,3,-5.297,1,0.036,0.111,0.88,0.369,0.913,131.912,94668,4,infj
217,INFJ Playlist!!,Blackbird,Zock,0.356,0.819,11,-7.809,1,0.478,0.0612,0.782,0.157,0.274,185.968,96415,4,infj
218,INFJ Playlist!!,憧れのセーシェル諸島,Masayoshi Takanaka,0.512,0.7,0,-10.149,1,0.0373,0.48,0.0737,0.0547,0.665,98.603,368013,4,infj
219,INFJ Playlist!!,Don't Start Now,Dua Lipa,0.793,0.793,11,-4.521,0,0.083,0.0123,0.0,0.0951,0.679,123.95,183290,4,infj
220,infj women,Who Is She ?,I Monster,0.396,0.801,1,-4.014,0,0.0411,0.0742,0.00907,0.0925,0.105,152.701,213373,4,infj
221,infj women,I Bet on Losing Dogs,Mitski,0.398,0.493,9,-9.561,1,0.0303,0.00347,0.000157,0.106,0.412,82.048,170240,4,infj
222,infj women,Young And Beautiful,Lana Del Rey,0.324,0.416,11,-8.92,0,0.0368,0.262,3.69e-05,0.11,0.151,113.986,236053,4,infj
223,infj women,Apocalypse,Cigarettes After Sex,0.37,0.467,5,-9.013,1,0.0273,0.0205,0.572,0.109,0.182,94.485,290617,4,infj
224,infj women,Je te laisserai des mots,Patrick Watson,0.303,0.187,2,-16.757,1,0.0356,0.989,0.489,0.101,0.213,132.731,160853,4,infj
225,infj women,Fourth of July,Sufjan Stevens,0.435,0.104,6,-22.39,0,0.0445,0.973,0.33,0.119,0.162,120.484,279316,4,infj
226,infj women,Achilles Come Down,Gang of Youths,0.223,0.523,0,-9.281,0,0.0466,0.435,0.283,0.225,0.15,179.83,422147,3,infj
227,infj women,Norman fucking Rockwell,Lana Del Rey,0.215,0.203,5,-12.65,1,0.0346,0.968,0.0585,0.0923,0.143,78.287,248934,1,infj
228,infj women,The Perfect Girl,Mareux,0.485,0.89,8,-5.992,0,0.0911,0.000872,0.818,0.102,0.258,128.881,194423,4,infj
229,infj women,Teacher's Pet,Melanie Martinez,0.686,0.794,7,-6.136,0,0.0385,0.27,2.25e-05,0.125,0.532,140.952,241893,3,infj
230,infj women,Mary,Alex G,0.693,0.467,4,-9.558,0,0.043,0.0497,0.452,0.107,0.402,105.958,197733,4,infj
231,infj women,Liquid Smooth,Mitski,0.356,0.342,7,-9.469,0,0.0383,0.837,0.0,0.136,0.116,113.52,169773,3,infj
232,infj women,The Other Woman,Lana Del Rey,0.255,0.468,7,-6.43,0,0.0317,0.822,0.248,0.339,0.175,111.67,181960,4,infj
233,infj women,Me and My Husband,Mitski,0.497,0.638,1,-5.31,1,0.0274,0.0467,0.0,0.385,0.77,172.01,137142,4,infj
234,infj women,Writer In The Dark,Lorde,0.325,0.271,7,-8.069,1,0.0418,0.73,0.0,0.301,0.279,71.855,216611,4,infj
235,infj women,Swimming Pool,Marie Madeleine,0.714,0.897,6,-5.469,0,0.0376,0.0126,0.901,0.0706,0.889,119.979,325852,4,infj
236,infj women,Gilded Lily,Cults,0.4,0.571,11,-6.534,0,0.0288,0.468,3.05e-05,0.519,0.146,61.859,212736,4,infj
237,infj women,Cigarettes out the Window,TV Girl,0.625,0.659,0,-5.669,1,0.0337,0.12,0.0,0.17,0.594,113.551,198961,4,infj
238,infj - the advocate ,Anti-Hero,Taylor Swift,0.637,0.643,4,-6.571,1,0.0519,0.13,1.8e-06,0.142,0.533,97.008,200690,4,infj
239,infj - the advocate ,The Perfect Girl,Mareux,0.485,0.89,8,-5.992,0,0.0911,0.000872,0.818,0.102,0.258,128.881,194423,4,infj
240,infj - the advocate ,Here With Me,d4vd,0.574,0.469,4,-8.209,1,0.0254,0.534,9.21e-05,0.128,0.288,132.023,242485,4,infj
241,infj - the advocate ,Gilded Lily,Cults,0.4,0.571,11,-6.534,0,0.0288,0.468,3.05e-05,0.519,0.146,61.859,212736,4,infj
242,infj - the advocate ,I Wanna Be Yours,Arctic Monkeys,0.464,0.417,0,-9.345,0,0.0256,0.136,0.022,0.0974,0.479,67.528,183956,4,infj
243,infj - the advocate ,Iris,The Goo Goo Dolls,0.291,0.79,11,-5.683,0,0.0363,0.00133,5.61e-06,0.0811,0.513,155.667,289907,3,infj
244,infj - the advocate ,House of Memories,Panic! At The Disco,0.506,0.817,11,-5.051,0,0.0335,0.00272,0.0,0.0486,0.506,109.952,208707,4,infj
245,infj - the advocate ,Teen Idle,MARINA,0.571,0.651,5,-6.26,1,0.0349,0.242,0.0,0.0938,0.374,121.202,254400,4,infj
246,infj - the advocate ,golden hour,JVKE,0.515,0.593,4,-4.801,1,0.0322,0.653,0.162,0.25,0.153,94.467,209260,3,infj
247,infj - the advocate ,好き好き大好き - 2016 Remaster,Jun Togawa,0.767,0.89,0,-4.281,1,0.0738,0.463,0.0037,0.363,0.859,140.363,214413,4,infj
248,infj - the advocate ,Chamber Of Reflection,Mac DeMarco,0.538,0.557,11,-8.678,1,0.0914,0.262,0.914,0.102,0.506,131.03,231724,4,infj
249,infj - the advocate ,cardigan,Taylor Swift,0.613,0.581,0,-8.588,0,0.0424,0.537,0.000345,0.25,0.551,130.033,239560,4,infj
250,infj - the advocate ,Duvet,bôa,0.583,0.888,11,-9.414,0,0.0349,0.191,4.58e-05,0.0936,0.706,93.206,203600,4,infj
251,infj - the advocate ,Apocalypse,Cigarettes After Sex,0.369,0.467,5,-9.018,1,0.0274,0.0194,0.46,0.109,0.174,94.473,290147,4,infj
252,infj - the advocate ,Mockingbird,Eminem,0.637,0.678,0,-3.798,1,0.266,0.209,0.0,0.156,0.254,84.039,250760,4,infj
253,infj - the advocate ,Daddy Issues,The Neighbourhood,0.588,0.521,10,-9.461,1,0.0329,0.0678,0.149,0.123,0.337,85.012,260173,4,infj
254,infj - the advocate ,F Song,Strawberry Guy,0.236,0.511,0,-10.788,0,0.0442,0.407,0.281,0.346,0.227,80.973,224655,4,infj
255,infj - the advocate ,snowfall,"Øneheart, reidenshi",0.466,0.0918,10,-26.813,1,0.0269,0.929,0.803,0.439,0.0841,95.014,124066,4,infj
256,infj - the advocate ,Young And Beautiful,Lana Del Rey,0.324,0.416,11,-8.92,0,0.0368,0.262,3.69e-05,0.11,0.151,113.986,236053,4,infj
257,infj - the advocate ,I Love You So,The Walters,0.575,0.648,10,-4.891,1,0.0358,0.583,0.0,0.115,0.466,75.977,160240,4,infj
258,infj - the advocate ,Heart To Heart,Mac DeMarco,0.901,0.136,8,-16.127,0,0.102,0.667,0.354,0.109,0.643,150.076,211140,4,infj
259,infj - the advocate ,People Watching,Conan Gray,0.53,0.592,5,-7.281,1,0.0534,0.381,0.0,0.294,0.544,125.721,158537,4,infj
260,infj - the advocate ,traitor,Olivia Rodrigo,0.38,0.339,3,-7.885,1,0.0338,0.691,0.0,0.12,0.0849,100.607,229227,4,infj
261,infj - the advocate ,Sweet Dreams (Are Made of This) - Remastered,"Eurythmics, Annie Lennox, Dave Stewart",0.692,0.711,0,-7.498,0,0.0317,0.225,0.0,0.12,0.875,125.135,216933,4,infj
262,infj - the advocate ,The Search,NF,0.789,0.786,2,-4.788,1,0.297,0.596,0.0,0.0997,0.39,119.957,248040,4,infj
263,infj - the advocate ,Nothing New (feat. Phoebe Bridgers) (Taylor’s Version) (From The Vault),"Taylor Swift, Phoebe Bridgers",0.606,0.377,0,-9.455,1,0.0275,0.817,0.0,0.154,0.446,101.96,258813,4,infj
264,infj - the advocate ,I Bet on Losing Dogs,Mitski,0.398,0.493,9,-9.561,1,0.0303,0.00347,0.000157,0.106,0.412,82.048,170240,4,infj
265,infj - the advocate ,Ophelia,The Lumineers,0.664,0.573,5,-6.519,1,0.0277,0.613,0.000363,0.0857,0.566,76.023,160097,4,infj
266,infj - the advocate ,Fourth of July,Sufjan Stevens,0.435,0.104,6,-22.39,0,0.0445,0.973,0.33,0.119,0.162,120.484,279316,4,infj
267,infj - the advocate ,"New Person, Same Old Mistakes",Tame Impala,0.47,0.809,8,-6.74,1,0.0495,0.272,0.00671,0.0491,0.49,151.836,363240,4,infj
268,infj - the advocate ,Kerosene,Crystal Castles,0.519,0.546,8,-9.368,1,0.0763,0.0827,0.0,0.133,0.0862,115.799,192000,4,infj
269,infj - the advocate ,If I Killed Someone For You,Alec Benjamin,0.514,0.605,7,-5.363,1,0.0337,0.774,2.91e-06,0.121,0.409,120.894,185123,4,infj
270,infj - the advocate ,Heaven Knows I'm Miserable Now - 2011 Remaster,The Smiths,0.609,0.759,6,-4.862,1,0.0276,0.028,0.0,0.183,0.774,114.045,215760,4,infj
271,infj - the advocate ,"Reflection - From ""Mulan"" / Soundtrack Version","Lea Salonga, Disney",0.321,0.29,9,-13.927,1,0.0343,0.799,0.00324,0.361,0.0783,92.375,146840,4,infj
272,infj - the advocate ,Moon Song,Phoebe Bridgers,0.339,0.243,1,-12.512,1,0.056,0.869,0.00369,0.107,0.183,154.909,277677,3,infj
273,infj - the advocate ,Ghosting,Mother Mother,0.606,0.618,11,-5.1,1,0.0258,0.325,0.0019,0.108,0.237,92.061,285987,4,infj
274,infj - the advocate ,invisible string,Taylor Swift,0.653,0.452,4,-11.143,0,0.055,0.838,7.73e-05,0.108,0.45,83.433,252881,4,infj
275,infj - the advocate ,YKWIM?,Yot Club,0.372,0.537,9,-7.623,1,0.0305,0.937,0.873,0.287,0.228,123.735,212750,3,infj
276,infj - the advocate ,Running Up That Hill (A Deal With God),Kate Bush,0.629,0.547,10,-13.123,0,0.055,0.72,0.00314,0.0604,0.197,108.375,298933,4,infj
277,infj - the advocate ,Hermit the Frog,MARINA,0.617,0.654,0,-4.473,1,0.0295,0.265,0.0,0.151,0.541,122.052,213560,4,infj
278,infj - the advocate ,Oh Klahoma,Jack Stauber,0.697,0.401,7,-10.216,1,0.0543,0.43,0.0109,0.316,0.478,108.996,185224,4,infj
279,infj - the advocate ,Sign of the Times,Harry Styles,0.516,0.595,5,-4.63,1,0.0313,0.0275,0.0,0.109,0.222,119.972,340707,4,infj
280,infj - the advocate ,Every Breath You Take,The Police,0.82,0.452,1,-9.796,1,0.0348,0.543,0.00294,0.0714,0.74,117.401,253920,4,infj
281,infj - the advocate ,Laughing on the Outside,Bernadette Carroll,0.386,0.419,5,-9.712,1,0.0421,0.822,0.00152,0.267,0.425,99.014,140453,3,infj
282,infj - the advocate ,Man in the Mirror,Michael Jackson,0.794,0.798,8,-5.639,1,0.0366,0.429,1.16e-05,0.118,0.265,100.338,319307,4,infj
283,infj - the advocate ,Blue Hair,TV Girl,0.751,0.72,4,-6.376,1,0.0303,0.554,0.0497,0.258,0.884,135.73,217000,4,infj
284,infj - the advocate ,Mariners Apartment Complex,Lana Del Rey,0.531,0.252,9,-12.765,1,0.028,0.763,0.000133,0.104,0.159,76.054,247150,4,infj
285,infj - the advocate ,After Hours,The Weeknd,0.664,0.572,5,-6.099,0,0.0305,0.0811,0.00604,0.121,0.143,108.959,361027,4,infj
286,infj - the advocate ,Fade Into You,Mazzy Star,0.42,0.33,9,-13.925,1,0.0275,0.245,0.000679,0.0677,0.175,157.143,295600,3,infj
287,infj - the advocate ,Norman fucking Rockwell,Lana Del Rey,0.215,0.203,5,-12.65,1,0.0346,0.968,0.0585,0.0923,0.143,78.287,248934,1,infj
288,infj - the advocate ,Body Paint,Arctic Monkeys,0.556,0.315,7,-11.651,0,0.0625,0.568,0.0,0.0774,0.256,143.327,290584,4,infj
289,infj - the advocate ,"Sea, Swallow Me","Cocteau Twins, Harold Budd",0.454,0.673,0,-13.425,1,0.0265,0.589,0.238,0.252,0.827,163.954,189040,3,infj
290,infj - the advocate ,Satellite,Harry Styles,0.576,0.457,0,-6.473,1,0.0304,0.143,3.05e-05,0.0917,0.301,138.984,218577,4,infj
291,infj - the advocate ,On the Level,Mac DeMarco,0.573,0.473,8,-10.838,0,0.0269,0.0927,0.398,0.199,0.523,77.494,227653,4,infj
292,infj - the advocate ,Only Love Can Hurt Like This,Paloma Faith,0.566,0.885,8,-4.528,1,0.0818,0.0958,9.97e-05,0.334,0.304,90.99,232893,4,infj
293,infj - the advocate ,Blondie,Current Joys,0.776,0.626,6,-12.561,1,0.0396,0.622,0.899,0.086,0.866,122.072,194733,4,infj
294,infj - the advocate ,Under the Water,AURORA,0.261,0.501,9,-11.102,0,0.0407,0.0697,0.00681,0.252,0.133,128.037,264600,3,infj
295,infj - the advocate ,How to Save a Life,The Fray,0.64,0.743,10,-4.08,1,0.0379,0.269,0.0,0.101,0.361,122.035,262533,4,infj
296,infj - the advocate ,Too Close,Sir Chloe,0.42,0.558,9,-5.728,1,0.0509,0.167,0.0,0.19,0.538,165.987,170576,4,infj
297,infj - the advocate ,Pluto Projector,Rex Orange County,0.379,0.219,5,-11.196,1,0.0307,0.707,0.000691,0.118,0.188,79.786,267520,4,infj
298,infj - the advocate ,Loba,Shakira,0.852,0.703,7,-7.557,1,0.0443,0.371,0.0486,0.0774,0.778,121.997,188760,4,infj
299,infj - the advocate ,Babooshka,Kate Bush,0.466,0.439,5,-8.892,0,0.0325,0.741,1.64e-05,0.0707,0.289,107.173,209933,4,infj
300,infj - the advocate ,Rhiannon,Fleetwood Mac,0.723,0.49,9,-14.745,0,0.0296,0.111,0.0946,0.0923,0.795,129.012,252773,4,infj
301,infj - the advocate ,Angels Like You,Miley Cyrus,0.672,0.642,5,-4.035,1,0.0313,0.0981,0.0,0.1,0.494,121.981,196453,4,infj
302,infj - the advocate ,When You Die,MGMT,0.645,0.938,11,-4.557,0,0.0391,0.0946,0.0226,0.159,0.495,140.886,263880,4,infj
303,infj - the advocate ,Umbrella,"Rihanna, JAY-Z",0.583,0.829,1,-4.603,1,0.134,0.00864,0.0,0.0426,0.575,174.028,275987,4,infj
304,infj - the advocate ,Bitter Sweet Symphony - Remastered 2016,The Verve,0.356,0.917,9,-6.006,1,0.0479,0.0335,0.0,0.406,0.518,171.176,357267,4,infj
305,infj - the advocate ,Soundtrack for Your Backseat,sundiver ca,0.605,0.666,10,-8.736,0,0.0272,0.176,0.358,0.143,0.55,76.003,162434,4,infj
306,infj - the advocate ,Ask - 2011 Remaster,The Smiths,0.453,0.986,7,-5.768,1,0.119,0.387,0.0,0.422,0.455,166.594,198147,4,infj
307,infj - the advocate ,Visiting Statue,Grimes,0.802,0.639,10,-11.316,0,0.0447,0.483,0.876,0.0959,0.771,140.016,118853,4,infj
308,infj - the advocate ,In the Light - Remaster,Led Zeppelin,0.308,0.382,2,-10.722,1,0.0378,0.137,6.49e-05,0.0435,0.108,127.318,527947,4,infj
309,infj - the advocate ,When I R.I.P.,Labrinth,0.417,0.551,8,-6.456,0,0.174,0.73,0.00166,0.0907,0.444,87.614,174568,4,infj
310,infj - the advocate ,Labios Rotos - En Vivo Desde México / 2010,Zoé,0.579,0.758,11,-7.08,1,0.0281,0.0731,0.00292,0.708,0.288,109.054,243040,4,infj
311,infj - the advocate ,Show Me How,Men I Trust,0.791,0.267,5,-11.997,1,0.0415,0.674,0.534,0.102,0.544,165.99,215111,4,infj
312,infj - the advocate ,All The Stars (with SZA),"Kendrick Lamar, SZA",0.698,0.633,8,-4.946,1,0.0597,0.0605,0.000194,0.0926,0.552,96.924,232187,4,infj
313,infj - the advocate ,American Money,BØRNS,0.542,0.867,6,-5.26,0,0.0813,0.0226,0.00347,0.116,0.326,134.984,260987,4,infj
314,infj - the advocate ,Little Miss,bôa,0.621,0.814,9,-5.752,0,0.0376,0.42,0.0,0.301,0.787,118.177,233480,4,infj
315,infj - the advocate ,Something About You,"Eyedress, Dent May",0.648,0.781,9,-8.736,0,0.0271,0.0332,0.013,0.305,0.822,133.417,153313,4,infj
316,infj - the advocate ,She's Lost Control - 2007 Remaster,Joy Division,0.485,0.846,11,-7.63,0,0.0528,0.0157,0.0287,0.0766,0.743,144.246,237013,4,infj
317,infj - the advocate ,Hey Kids,"Molina, Late Verlane",0.581,0.533,4,-8.433,0,0.0274,0.0217,0.00539,0.259,0.466,87.017,233375,4,infj
318,infj - the advocate ,Somebody Else,The 1975,0.61,0.788,0,-5.724,1,0.0585,0.195,0.0142,0.153,0.472,101.045,347520,4,infj
319,infj - the advocate ,Should Have Known Better,Sufjan Stevens,0.493,0.171,7,-20.696,1,0.0317,0.98,0.263,0.126,0.296,90.928,307698,4,infj
320,infj - the advocate ,Mrs Magic,Strawberry Guy,0.471,0.634,8,-7.406,1,0.031,0.159,0.365,0.374,0.366,132.542,208500,4,infj
321,infj - the advocate ,Funeral,Phoebe Bridgers,0.218,0.263,11,-14.416,1,0.0376,0.947,0.00028,0.0919,0.307,170.724,232373,4,infj
322,infj - the advocate ,See You Again (feat. Kali Uchis),"Tyler, The Creator, Kali Uchis",0.558,0.559,6,-9.222,1,0.0959,0.371,7.49e-06,0.109,0.62,78.558,180387,4,infj
323,infj - the advocate ,Head Over Heels,Tears For Fears,0.602,0.839,4,-4.251,0,0.0255,0.502,0.00128,0.095,0.653,95.159,256147,4,infj
324,infj - the advocate ,Yes I'm Changing,Tame Impala,0.373,0.609,0,-7.0,1,0.0316,0.108,0.000427,0.0755,0.354,179.955,270680,4,infj
325,infj - the advocate ,telepatía,Kali Uchis,0.653,0.524,11,-9.016,0,0.0502,0.112,0.0,0.203,0.553,83.97,160191,4,infj
326,infj - the advocate ,Why Do You Feel So Down,Declan McKenna,0.558,0.909,7,-5.851,1,0.0406,0.0576,0.0,0.102,0.452,114.56,220707,4,infj
327,infj - the advocate ,midnight love,girl in red,0.284,0.538,2,-9.894,0,0.0886,0.717,0.105,0.111,0.259,179.708,193929,3,infj
328,infj - the advocate ,These Days,Wallows,0.655,0.668,0,-6.733,1,0.0272,0.0398,0.0302,0.0759,0.867,93.003,202627,4,infj
329,infj - the advocate ,Fluorescent Adolescent,Arctic Monkeys,0.654,0.828,1,-5.377,0,0.0281,0.00146,0.000144,0.122,0.79,112.056,183893,4,infj
330,infj - the advocate ,Team,Lorde,0.69,0.578,6,-7.436,1,0.0929,0.167,0.0,0.305,0.416,99.961,193059,4,infj
331,infj - the advocate ,"City Of Stars - From ""La La Land"" Soundtrack","Ryan Gosling, Emma Stone",0.492,0.116,2,-15.15,0,0.0379,0.899,1.93e-06,0.0889,0.434,111.787,149707,4,infj
332,infj - the advocate ,Mr. Sandman,The Chordettes,0.616,0.426,9,-8.399,1,0.0421,0.634,0.0,0.0695,0.589,110.395,143613,4,infj
333,infj - the advocate ,Set Fire to the Rain,Adele,0.603,0.67,2,-3.882,0,0.0249,0.00408,1.68e-06,0.112,0.446,107.993,242974,4,infj
334,infj - the advocate ,Angeleyes,ABBA,0.719,0.922,11,-6.091,1,0.0338,0.523,0.000163,0.0867,0.964,133.113,260893,4,infj
335,infj - the advocate ,The Great War,Taylor Swift,0.573,0.741,5,-8.987,1,0.0353,0.219,2.23e-05,0.0842,0.554,96.016,240356,4,infj
336,infj - the advocate ,The Great Gig in the Sky,Pink Floyd,0.274,0.217,5,-13.814,1,0.0345,0.767,0.896,0.0832,0.181,116.334,283872,4,infj
337,infj - the advocate ,"Head Over Heels - Dave Bascombe 7"" N.Mix","Tears For Fears, Dave Bascombe",0.623,0.739,7,-8.116,1,0.0244,0.338,1.88e-05,0.109,0.642,95.007,257316,4,infj
